aadhaar_id,full_name,dob,age,gender,address,pincode,income_certificate_id,annual_income,issue_date,valid_until,issuing_authority,state,caste_category,mobile
45534570590.0,Amol Narang,15/06/1987,38,Male,"96/538, Dash Marg, Shimoga 437817",1911,c5ba9a12-feed-480a-ae38-53cdaf71c29b,150872,15/09/2023,14/09/2024,Revenue Department,Manipur,General,9525991003
514368000000.0,Nimrat Aggarwal,24/03/1996,29,Other,"H.No. 21, Merchant Nagar, New Delhi 957349",704986,003dee39-7471-49ce-b20f-de3d26198915,333270,07/07/2024,07/07/2025,Revenue Department,Uttarakhand,OBC,9819943403
182077000000.0,Thomas Babu,26/07/1997,28,Male,"653, Bera Street, Muzaffarpur-054292",473681,0f150fee-0d56-475d-aebc-826417c31d80,884622,19/02/2024,18/02/2025,Tehsildar,Tamil Nadu,General,9178236624
939196000000.0,Christopher Ray,27/07/1968,57,Male,"585, Borah Nagar, Morbi-796051",956407,496edb27-2c2a-49d3-a187-e43ebb56f6eb,83873,28/04/2025,28/04/2026,Revenue Department,Nagaland,ST,9414785411
483104000000.0,Avni Kulkarni,15/07/1997,28,Other,"H.No. 455, Hans Circle, Kamarhati-617937",437228,8608fe24-91be-462b-b7eb-8e6e8ee011b6,90957,19/07/2022,19/07/2023,Tehsildar,Tripura,ST,9306534006
958156000000.0,Saksham Kumer,06/12/1978,47,Male,"07/52, Choudhury Ganj, Dindigul 096714",330514,f2fffb37-8738-48c3-9dae-2094c2d4be9a,292142,25/09/2022,25/09/2023,District Magistrate,West Bengal,SC,9767388704
814121000000.0,Yatan Kara,06/06/1982,43,Female,"83/252, Bora Marg, Thanjavur-185550",359128,b65e71d8-1b4c-45a4-9fdd-fb733795dc8e,67110,10/02/2024,09/02/2025,Tehsildar,Andhra Pradesh,ST,9857247158
581716000000.0,Ati Dave,06/02/1998,27,Other,"H.No. 889, Oommen Zila, Kirari Suleman Nagar 952352",873833,63934ff3-40e6-49f8-bf4d-0db53e1058b2,197473,05/03/2023,04/03/2024,Revenue Department,Assam,ST,9330007813
565624000000.0,Aditya Chana,25/08/1995,30,Other,"00/895, Khare, Nagpur-918298",203360,15121586-8921-4db5-8eb1-6e1792751b71,874700,07/01/2025,07/01/2026,Revenue Department,Odisha,General,9947736207
561804000000.0,Barkha Sachar,11/01/1991,34,Other,"673, Bhatt Circle, Raebareli 294662",193557,5883c6e4-a205-48c7-bdcb-15d44385d6af,138037,10/01/2024,09/01/2025,Revenue Department,Haryana,ST,9271871949
215655000000.0,Upadhriti Kumar,28/12/1978,47,Male,"05/164, Sagar Ganj, Belgaum-209141",356231,f38c2725-d215-4fde-95a7-a867054aed4c,407094,29/04/2024,29/04/2025,Revenue Department,Karnataka,OBC,9309216527
502379000000.0,Faraj Lanka,22/09/1985,40,Other,"16, Mukherjee Marg, Katni-552846",622301,30ac3bce-19ce-49f1-8d8e-6319bcde759a,669156,06/12/2023,05/12/2024,Tehsildar,Uttarakhand,ST,9782333171
976831000000.0,Bhanumati Hayer,29/09/1975,50,Other,"52/08, Ganesan Ganj, Gopalpur 804427",669874,afd9d75d-5953-4bc4-96ef-6dfd79d94529,975961,29/10/2022,29/10/2023,District Magistrate,Gujarat,SC,9459901782
475989000000.0,Riya Sundaram,20/01/1984,41,Male,"00, Sandhu, Varanasi 911751",197704,44fdcaf2-a6fc-4de9-8eac-3174553ed1b3,627085,19/11/2022,19/11/2023,Tehsildar,Uttarakhand,General,9811514088
547965000000.0,Mohammed Dhar,12/12/1970,55,Female,"H.No. 50, Chaudhry Street, Maheshtala 562071",284827,94ee487f-de04-4647-9096-87e163825740,662463,13/03/2025,13/03/2026,Revenue Department,Madhya Pradesh,SC,9482351525
829152000000.0,Arunima Taneja,21/05/1983,42,Male,"42/53, Tata Nagar, Fatehpur 929182",814687,9b65bbd4-cae4-4d32-9337-be3ab9087b32,59306,25/04/2025,25/04/2026,Tehsildar,Tripura,OBC,9744875686
129656000000.0,Ayush Ghosh,05/03/1998,27,Female,"10/74, Swamy Road, Malda 120237",208399,37009e12-f088-402c-aff0-fd830e2270de,486662,23/01/2023,23/01/2024,Tehsildar,Jharkhand,General,9605999783
806456000000.0,Gautam Bhatti,14/11/2004,21,Female,"H.No. 07, Mohanty Ganj, Bulandshahr 807229",508984,96b4edc0-66e7-4c40-a709-1cc7c75bbd6d,80749,10/03/2023,09/03/2024,District Magistrate,Nagaland,ST,9049961932
923478000000.0,Umang Chadha,02/07/1999,26,Female,"H.No. 067, Munshi Zila, Bathinda 968873",638413,c7de2a26-252f-4f33-80f7-5457a15009ce,320923,16/11/2022,16/11/2023,District Magistrate,Tripura,General,9861561327
2968285989.0,Anay Sankaran,11/05/1983,42,Male,"H.No. 733, Iyer Path, Panvel-541209",796734,35b5c425-98d3-4872-89f8-2a4fc2fbef41,263313,30/05/2024,30/05/2025,Tehsildar,Bihar,General,9132540876
430418000000.0,Yachana Gandhi,29/03/1996,29,Male,"44/94, Maharaj Circle, Delhi 250608",752081,2ad12d90-6cbd-469a-8c5e-ba722bb21491,536994,25/11/2024,25/11/2025,Revenue Department,Nagaland,ST,9580322582
270096000000.0,Harinakshi Sood,19/12/1984,41,Other,"304, Dube Zila, Proddatur-481779",639268,ae6f350a-0722-4dca-a0ad-e95c32bc1f4a,865176,25/07/2024,25/07/2025,Revenue Department,Kerala,ST,9152165036
273885000000.0,Hemani Gill,25/04/2004,21,Female,"174, Kadakia Path, Jammu 182708",365046,879c8cfa-fff2-492e-924b-973fe5cfa32c,443898,25/02/2023,25/02/2024,District Magistrate,Goa,SC,9333730540
659681000000.0,Matthew Pau,24/12/2006,19,Other,"69, Mutti Street, Gulbarga-826749",291434,a12b7a85-51c7-40e0-bcc7-53178699166a,803205,08/07/2024,08/07/2025,Tehsildar,Sikkim,General,9185047947
335359000000.0,Maanas Shukla,07/06/1963,62,Other,"243, Arora Nagar, Agartala 377973",901240,a6c5d47a-14b0-48c8-a459-e46abee77e02,131062,11/01/2023,11/01/2024,Revenue Department,Chhattisgarh,General,9513802091
731037000000.0,Jeremiah Balan,10/07/2001,24,Female,"H.No. 42, Choudhry, Ujjain 354308",20466,fa91925c-2da3-41b9-9aa3-c239e9c6a8d8,252133,27/05/2024,27/05/2025,Revenue Department,Mizoram,General,9433555201
654454000000.0,Elijah Vora,06/01/1975,50,Other,"72, Nayak Marg, Danapur-858295",881084,d80ca894-2978-40e4-a3b1-81d1031a4bcb,465530,27/10/2024,27/10/2025,Revenue Department,Assam,OBC,9871842071
799087000000.0,Hemani Baria,30/03/1996,29,Female,"882, Morar Circle, Jabalpur-208674",42499,4c4c747a-2e04-4ebd-b60f-e778168fd966,420879,21/07/2022,21/07/2023,District Magistrate,Goa,General,9478167245
343829000000.0,Daksha Brahmbhatt,08/05/1970,55,Other,"H.No. 513, Kothari Ganj, Kanpur 025205",990094,21ddd2e2-b59f-4940-a194-0ad310ae565e,759120,09/04/2025,09/04/2026,District Magistrate,Odisha,General,9836543096
216976000000.0,Keya Sane,18/06/1956,69,Other,"H.No. 459, Mannan Nagar, Cuttack-009971",27806,5dc82a23-048d-4e42-91f3-709975a71ef4,531629,26/01/2024,25/01/2025,District Magistrate,Kerala,ST,9272951855
797256000000.0,Mekhala Prabhu,29/05/1999,26,Female,"H.No. 668, Hayer Marg, Tirunelveli 353736",841318,5e30a6d5-dd30-4b49-b4f6-b5f1a76b5050,824479,27/05/2025,27/05/2026,Revenue Department,Haryana,SC,9629129874
594224000000.0,Priya Mangal,02/05/2007,18,Other,"35/758, Pillay Street, Gandhinagar 217437",254338,83b6e6da-a4fb-45da-b486-582e6c8153a8,861166,02/12/2022,02/12/2023,District Magistrate,Haryana,General,9264743026
530889000000.0,Daksh Roy,05/02/1993,32,Male,"08/678, Setty Street, New Delhi-133947",871349,e63a1317-e6a5-4061-8157-14f635af6502,130195,06/04/2025,06/04/2026,District Magistrate,Rajasthan,General,9929473757
184098000000.0,Sudiksha Mahajan,25/07/1963,62,Male,"H.No. 704, Bali Street, Korba 150465",47538,86ecb878-0fda-4ed1-a743-b600a88257d9,130422,10/04/2024,10/04/2025,Revenue Department,Haryana,SC,9939217351
332273000000.0,Faqid Tak,08/05/1968,57,Female,"05/193, Bajwa Circle, Kottayam-055628",155851,9f23efd3-cd5b-4eb0-bb21-6637d83a6352,815093,03/03/2024,03/03/2025,District Magistrate,Uttarakhand,SC,9777224556
651734000000.0,Nachiket Kuruvilla,26/03/1998,27,Female,"16/132, Sunder, Mau 392051",461387,409ae0ab-53d5-4b2b-9a5f-13a3bd3265a1,802511,23/12/2024,23/12/2025,Revenue Department,Chhattisgarh,SC,9713055661
725757000000.0,Vrishti Kashyap,03/05/2007,18,Other,"63, Sampath, Bahraich 625876",718499,61a05f97-f858-4e5e-9e2f-3a2f03b062bb,442546,12/04/2025,12/04/2026,District Magistrate,Karnataka,SC,9406881841
970932000000.0,Meghana Gulati,13/09/1978,47,Male,"974, Prakash Marg, Bhopal-469929",319443,82b8d2b8-3d93-4ef6-96ef-ddcbf99ff994,670342,21/06/2022,21/06/2023,Tehsildar,Punjab,ST,9096364329
747018000000.0,Bhavika Warrior,13/03/1985,40,Other,"97/363, Salvi, Rajahmundry-512252",169907,407f2f16-b46f-4b29-a72a-57464e2a4ffd,172356,03/05/2025,03/05/2026,Revenue Department,West Bengal,OBC,9281515259
983634000000.0,Triveni Kara,15/06/2005,20,Female,"570, Bedi Ganj, Tadepalligudem 235029",527740,07a9ba6d-1f3d-4505-88ef-82beafa6097b,845297,22/11/2024,22/11/2025,Tehsildar,Andhra Pradesh,ST,9976933269
569569000000.0,Gagan Shan,09/10/1980,45,Male,"90, Bajaj Nagar, Srinagar-963458",225988,0510e09e-2a2b-4068-a2c4-a7ee9b730e00,283618,17/11/2024,17/11/2025,Tehsildar,Goa,SC,9091250715
600879000000.0,Tanvi Khurana,26/09/1973,52,Other,"03/160, Batra, Erode 417489",484138,a7173531-09df-4965-bf99-2559a1746f3f,106672,26/12/2023,25/12/2024,Revenue Department,Tripura,General,9505603474
782976000000.0,Rayaan Dasgupta,21/09/2004,21,Other,"55/306, Soni, Karnal-123108",624897,f35fd4ef-163d-47bb-a306-67bb097b6f40,185782,09/10/2022,09/10/2023,Tehsildar,Gujarat,SC,9009154765
397558000000.0,Irya Patel,21/04/1966,59,Female,"49/287, Choudhury Street, Jaipur 049965",850838,48396aa6-e1e4-4a46-997b-8619bf179564,122555,14/03/2025,14/03/2026,Revenue Department,Haryana,SC,9385313835
295174000000.0,Adya Sahni,13/11/2002,23,Other,"H.No. 807, Ravi Zila, Bareilly 457371",931232,e59f17ce-c909-4f65-a54f-e8cce18ab6d2,605282,27/06/2023,26/06/2024,District Magistrate,Madhya Pradesh,ST,9099761372
998482000000.0,Chavvi Agate,13/07/2000,25,Male,"H.No. 109, Setty Nagar, Burhanpur-578702",548747,7c8d0277-a090-4137-98bc-0df7a55ce861,556983,17/07/2022,17/07/2023,Tehsildar,Sikkim,ST,9294539859
405069000000.0,Nikita Bail,07/03/1994,31,Male,"83, Sastry Road, Chinsurah 982278",537163,2c3904a4-03b1-4e26-b277-3d696adb7f4e,675323,20/05/2023,19/05/2024,Revenue Department,Nagaland,General,9967341531
595372000000.0,Mohini Rajan,27/08/1980,45,Male,"H.No. 18, Mane Path, Satara-786969",206057,9a341b0e-b0e0-4dcd-a219-7abe375cd509,914053,15/12/2023,14/12/2024,Revenue Department,Karnataka,General,9447836610
669157000000.0,Daksha Mishra,28/05/1992,33,Other,"H.No. 740, Bawa Circle, Bharatpur 172831",283475,a0c16044-f217-4c81-9f1c-2e38bca84950,378248,07/09/2023,06/09/2024,Revenue Department,Sikkim,SC,9439009294
172685000000.0,Aahana Mand,22/05/1979,46,Other,"302, Kothari Marg, Ujjain 868008",893124,e5ad57f3-159f-4eaa-89d5-c218d3b0eca5,449300,19/11/2024,19/11/2025,Tehsildar,Odisha,OBC,9219577412
64935666374.0,Arin Ramakrishnan,06/02/1991,34,Other,"17/704, Kala Marg, Mahbubnagar-060231",491433,1d47a014-326c-4cfa-90a2-2a1fbc688aea,144897,02/01/2025,02/01/2026,District Magistrate,Andhra Pradesh,ST,9323966350
796125000000.0,Wakeeta Mistry,16/05/1994,31,Other,"H.No. 40, Ram Road, Meerut 842735",644310,0474dc9a-605f-4156-b81f-a5cf73a1f1b6,953473,11/01/2023,11/01/2024,Revenue Department,Arunachal Pradesh,ST,9410309742
461805000000.0,Balveer Verma,28/05/1999,26,Female,"98/65, Borde, Bahraich 444495",703758,e9b5b4bf-b832-4a2b-a795-b6daaf3b6b40,562699,01/09/2024,01/09/2025,Revenue Department,Meghalaya,SC,9151342016
592104000000.0,Aarav Brahmbhatt,15/03/1976,49,Female,"46, Suresh Circle, Noida-299111",799943,6a3ebac3-034b-4751-87f1-65c099fa47d5,600371,18/01/2023,18/01/2024,Revenue Department,Haryana,SC,9748964991
38166891449.0,Liam Hayer,01/07/1984,41,Other,"78/11, Palla Chowk, Khandwa-610354",1102,69ca5e35-90c4-4db0-8a68-e30c349a6d74,851767,05/08/2023,04/08/2024,Revenue Department,Arunachal Pradesh,General,9385616485
485791000000.0,Hiral Bora,04/01/2007,18,Other,"17/14, Sodhi Ganj, Vasai-Virar-193612",493520,5c91a005-70c4-414b-a5c5-6adc58fb7145,727833,22/08/2024,22/08/2025,Revenue Department,Nagaland,ST,9588677047
506280000000.0,Peter Sinha,15/04/1994,31,Other,"85/35, Wali, Bhopal-972735",271631,9b117b61-1a51-4702-b303-87e48a4c932d,429436,25/02/2025,25/02/2026,Revenue Department,Haryana,OBC,9944310523
763476000000.0,Mugdha Mody,10/07/1999,26,Other,"798, Banik Chowk, Erode-592764",534119,3dd3890e-79c7-464d-98f8-19dce57659d8,915789,17/01/2025,17/01/2026,District Magistrate,Nagaland,OBC,9391243786
527895000000.0,Rajeshri Joshi,23/12/1965,60,Male,"H.No. 238, Palla Ganj, Jalna 278471",141831,3bc22e26-1b38-449b-ae2c-8f0f4d8f0b9f,490348,29/05/2023,28/05/2024,District Magistrate,Kerala,SC,9767306723
608259000000.0,Inaya Bawa,28/09/2003,22,Male,"H.No. 90, Kari Zila, Rampur 896070",616820,4f038a80-e8a5-448f-a20c-e64a52c6e0c9,332003,03/09/2024,03/09/2025,Tehsildar,Manipur,OBC,9640894905
222237000000.0,Netra Banerjee,21/07/1971,54,Female,"62, Khare Path, Kottayam 520016",132282,499c1068-7336-4901-abd3-a9a3d51704f7,807913,26/03/2023,25/03/2024,Tehsildar,Goa,SC,9260585075
180427000000.0,Oliver Sawhney,22/08/1988,37,Male,"812, Jain, Kozhikode-114863",409405,b729f2c2-f65d-40bf-a07b-388ac325ed0e,669696,10/11/2024,10/11/2025,Revenue Department,Jharkhand,OBC,9911730518
825260000000.0,Bhanumati Sahni,03/03/1996,29,Female,"81/267, D’Alia Path, Srikakulam-450098",579518,7c9328ad-3e30-490c-908e-4bee762949da,232156,12/03/2024,12/03/2025,District Magistrate,Telangana,SC,9483817850
637485000000.0,Rayaan Deo,10/07/1987,38,Male,"H.No. 280, Nazareth Marg, Dewas 259790",14466,08cc0bdc-16bc-44c8-96ca-4a403bd4a747,500180,18/01/2024,17/01/2025,Tehsildar,Punjab,SC,9732515889
316226000000.0,Jeet Uppal,12/09/1956,69,Other,"27, Sachdeva Nagar, Jorhat 195260",562603,e8850330-d66f-4d23-bb21-c1cade235189,306233,01/01/2025,01/01/2026,Revenue Department,Himachal Pradesh,SC,9334583560
814839000000.0,Tanish Parikh,01/09/1986,39,Female,"180, Gala Ganj, Katni 921030",745094,9b5e5e94-8edf-419d-8cc3-54d9ed5d633e,461384,12/04/2024,12/04/2025,Revenue Department,Madhya Pradesh,ST,9045946384
125748000000.0,Gaurika Kala,03/03/1999,26,Other,"47, De, Chandigarh-842167",227303,4c510148-a914-42a9-9364-f7ede94f1281,732126,27/05/2025,27/05/2026,Revenue Department,West Bengal,General,9886350446
271828000000.0,Dhriti Acharya,20/08/1975,50,Male,"50, Vala Nagar, Firozabad-991726",31920,fe03840a-fd55-4ab8-aaa2-cb390f62720f,325054,24/09/2024,24/09/2025,District Magistrate,Uttar Pradesh,SC,9914066765
751376000000.0,Zashil Kunda,01/06/1966,59,Other,"91, Narain, Gopalpur 399398",936540,c493fd00-0900-4289-9a59-d402e5bf8a41,89325,22/11/2022,22/11/2023,Revenue Department,Nagaland,SC,9623852953
422754000000.0,Ekani Chandran,22/01/1995,30,Other,"H.No. 873, Wali Path, Shimoga-539435",533416,c733e089-d863-44fb-a716-9e313b490a7b,511916,07/01/2024,06/01/2025,District Magistrate,Bihar,General,9535228074
588430000000.0,Dhruv Chhabra,08/11/1956,69,Other,"85/424, Bajaj Road, Thane-647481",681309,50f130c5-e166-4ed8-9718-4c242ffa3a69,548252,12/01/2024,11/01/2025,Revenue Department,Uttarakhand,ST,9259216944
404666000000.0,Gaurang Kumar,02/06/1970,55,Male,"63/837, Ganesan Chowk, Mirzapur 061058",954177,6e4fa317-0bf1-4ec0-8f37-23007eabe4fb,488401,25/07/2023,24/07/2024,Revenue Department,Bihar,SC,9516898931
964261000000.0,Ayush Nagi,05/08/1983,42,Female,"11, Suri Chowk, Khandwa 734142",584935,01305ce5-fc55-4b81-9da2-5b9c3b6f2858,953251,21/11/2024,21/11/2025,District Magistrate,Telangana,General,9946216023
833603000000.0,Radhika Sathe,16/08/1964,61,Other,"74, Hari Nagar, Bhiwani 762901",78070,9881c981-e14e-4252-8606-fddd29f58553,934751,11/05/2025,11/05/2026,Revenue Department,Telangana,General,9792167572
333482000000.0,Wridesh Cheema,12/02/1960,65,Female,"H.No. 819, Jani Circle, Darbhanga-072032",11848,71c5cf45-fb42-44ab-91e9-e348172d5759,503172,06/02/2023,06/02/2024,District Magistrate,Karnataka,OBC,9558069135
155536000000.0,Ekansh Saha,26/02/2002,23,Male,"41/610, Talwar Ganj, Kolkata 649788",787522,7c232dd2-2944-4452-98dc-2280445e892e,454350,28/04/2025,28/04/2026,District Magistrate,Haryana,OBC,9335795743
303492000000.0,Atharv Badami,19/05/1971,54,Female,"H.No. 05, D’Alia Zila, Anantapuram 205907",409354,4841d209-d529-460b-ad4a-c5327bedec49,820462,04/10/2022,04/10/2023,Tehsildar,Mizoram,General,9465197231
453001000000.0,Wazir Ben,16/11/1986,39,Female,"H.No. 220, Pathak Zila, Vijayawada-472372",524114,723bb7fc-1830-41fb-9699-2dfe5ede493b,778269,11/06/2023,10/06/2024,Tehsildar,Maharashtra,SC,9656678958
252299000000.0,Sanaya Nagar,30/12/1974,51,Other,"58/08, Kapoor Road, Dehradun-402583",948325,673e04de-f536-468b-885e-e6f0fc7b3ef5,853805,13/11/2024,13/11/2025,Revenue Department,Himachal Pradesh,SC,9366438945
616938000000.0,Raagini Mahajan,28/12/1960,65,Female,"15/68, Peri Path, Thiruvananthapuram-223491",682194,4c8359a9-3755-452f-81eb-7a9d883175c5,353308,08/08/2024,08/08/2025,Revenue Department,Jharkhand,ST,9548490231
38944649595.0,Banjeet Tak,05/01/1962,63,Other,"85, Mann, Ichalkaranji 472025",919916,475eb96b-db49-4051-9f28-aaf8c77117ca,919076,05/07/2024,05/07/2025,Tehsildar,Odisha,General,9388209029
760203000000.0,Rishi Garde,05/10/1981,44,Male,"H.No. 68, Shan, Ludhiana 398021",366093,f2a716de-1724-4f39-8e2c-6800aaf2f3cf,193579,19/01/2024,18/01/2025,District Magistrate,Bihar,ST,9347316944
431724000000.0,Hemang Agate,03/09/1999,26,Male,"35/898, Som Ganj, New Delhi 131825",171284,b869394f-0a68-4189-b55e-f0bde0a302c2,386953,09/08/2022,09/08/2023,Revenue Department,Karnataka,OBC,9429288685
226684000000.0,Rajata Kumer,19/01/1958,67,Other,"H.No. 60, Comar Zila, Kollam 520252",329838,610776cd-8219-4086-9799-0facbd4ee3c8,838986,24/08/2024,24/08/2025,Tehsildar,Assam,SC,9590900249
845130000000.0,Balhaar Salvi,05/05/2000,25,Other,"838, Golla Ganj, Amaravati 643859",319354,65713f0b-6bad-4520-96c5-ef376f859370,118878,11/04/2023,10/04/2024,Revenue Department,Meghalaya,ST,9295803503
723938000000.0,Hiral Bhatti,07/12/2006,19,Other,"409, Reddy Zila, Pudukkottai 789077",160269,9577963e-d8c5-462e-b13d-b17f83a31ec5,342122,21/10/2023,20/10/2024,Tehsildar,Jharkhand,SC,9770727672
310184000000.0,Naksh Goel,25/08/1982,43,Male,"430, Shetty Path, Aligarh 266108",790889,8fc23334-84a3-425f-88e0-0b783200d388,498542,26/02/2025,26/02/2026,Revenue Department,Goa,General,9905561978
14152490541.0,Dhruv Prakash,12/09/1994,31,Female,"H.No. 91, Ramaswamy Path, Jalgaon-619860",289989,7f3cb43f-16fc-4b90-8d0d-6d04e8033f3c,612258,15/02/2025,15/02/2026,District Magistrate,Uttar Pradesh,ST,9275085557
786368000000.0,Nihal Kalla,29/10/1994,31,Male,"H.No. 719, Parmer Road, Firozabad 114909",8023,b50676ed-fb31-441e-aae8-3f3f0b0641a1,248943,27/10/2022,27/10/2023,Revenue Department,Chhattisgarh,OBC,9798859640
945441000000.0,Rehaan Dhingra,17/10/1988,37,Other,"13/39, Naidu Circle, Morena 843400",450712,ee16f8d0-6ecc-4317-8d52-e01cbfd81b0a,125484,20/02/2024,19/02/2025,Tehsildar,Madhya Pradesh,SC,9619924263
860204000000.0,Gautam Chana,12/04/1961,64,Male,"24, Chad Path, Raiganj 153918",530006,7e1100b0-9ac2-40b8-9c77-966f2ad4e07d,348489,01/02/2024,31/01/2025,District Magistrate,West Bengal,ST,9378062066
85032888948.0,Gagan Yadav,13/03/1993,32,Male,"61/097, Narula Marg, Lucknow-393884",35592,f72a0d47-9e7d-409d-a33b-31db55b22f69,902708,07/11/2023,06/11/2024,Tehsildar,Bihar,OBC,9206034503
34822386442.0,Xiti Sant,20/01/1995,30,Female,"H.No. 848, Ram Circle, Malegaon-078109",792083,c650e205-8dcc-4fb4-8760-60af9675d989,227084,31/08/2022,31/08/2023,Revenue Department,Mizoram,General,9213326693
773039000000.0,Anamika Iyer,20/04/1998,27,Female,"H.No. 274, Pradhan Marg, Ambarnath-634535",181793,01efd717-3620-4c0e-8132-301b8c81c3cb,429781,06/03/2023,05/03/2024,Revenue Department,Karnataka,General,9890766207
11597699838.0,Neha Kaul,09/08/1994,31,Male,"230, Modi Marg, Bangalore 170872",996946,3eb94eed-c4a2-4696-a596-8a90887f41fd,678646,08/07/2023,07/07/2024,Revenue Department,Goa,SC,9488443997
770119000000.0,Arunima Majumdar,09/11/1969,56,Male,"89/85, Mohan Circle, Karaikudi-225530",228104,f3598b2b-27a9-4d1e-92e9-3f87a7b62c58,160412,28/07/2022,28/07/2023,Revenue Department,Tripura,General,9494183336
629475000000.0,Owen Dubey,27/08/1974,51,Female,"15, Shenoy Chowk, Arrah 338558",398080,467a8073-dcad-4bb0-9f60-3ec6a839c8e1,718044,08/09/2023,07/09/2024,Tehsildar,Odisha,ST,9388860296
948062000000.0,Ryan Luthra,18/07/1997,28,Male,"17/83, Kothari Zila, Nizamabad-357055",903471,0adeb259-3a71-4abb-8fb3-f83e73f13da6,980247,09/11/2024,09/11/2025,Revenue Department,Rajasthan,ST,9115699508
815582000000.0,Andrew Mitra,12/02/1996,29,Other,"H.No. 629, Salvi Nagar, Moradabad-902324",698154,9faaeaf8-4862-4b93-b8a7-75c2621e4509,295074,02/04/2025,02/04/2026,Tehsildar,Kerala,SC,9173897379
39687304970.0,Nitesh Rai,01/01/1980,45,Male,"129, Bhavsar Marg, Malda-152902",304326,0a6300a7-e8fa-48b3-8495-37065140fd70,158383,02/08/2024,02/08/2025,Tehsildar,Andhra Pradesh,OBC,9523668647
564897000000.0,Kevin Tandon,16/03/1982,43,Female,"70/04, Choudhry, Aurangabad 974754",664298,d6413a2a-21ec-4e45-ac83-0930ea9c079f,509142,06/08/2022,06/08/2023,District Magistrate,Tamil Nadu,ST,9797781009
905158000000.0,Champak Nigam,12/09/1977,48,Female,"H.No. 04, Mammen Path, Bhalswa Jahangir Pur-816533",691515,a263fa50-454a-4abc-a111-bddfa4c83dfb,616559,30/06/2024,30/06/2025,Revenue Department,Haryana,OBC,9734079395
134194000000.0,Abeer Memon,20/08/1976,49,Other,"09, Savant Road, Kishanganj-469950",458466,c3189063-0068-4081-923c-46079aad5af5,197401,06/09/2023,05/09/2024,District Magistrate,Maharashtra,SC,9591464041
799306000000.0,Arin Zachariah,20/03/2001,24,Female,"82, Om Path, Orai 915892",488897,05b4d17c-2d36-45af-87dd-c77404df1f7d,364464,18/02/2024,17/02/2025,Revenue Department,Goa,SC,9790449975
494954000000.0,Yashvi Dhar,14/12/1999,26,Other,"67/93, Nazareth Road, Loni 052977",442733,64c90c63-88dd-4228-b541-890479a7e5fb,780176,18/10/2022,18/10/2023,District Magistrate,Punjab,General,9141712462
254082000000.0,Meghana Chada,11/09/1970,55,Male,"70/15, Chad Road, Kurnool 698845",26160,fdf3c209-1f02-4bd9-abff-05d7f3344965,420587,26/10/2022,26/10/2023,Revenue Department,Meghalaya,SC,9933420001
135509000000.0,Ati Dhaliwal,31/01/1966,59,Other,"00, Khare Chowk, Karnal 704221",857747,e84c525a-e2c6-495d-9f43-faf690867fe7,909724,31/01/2024,30/01/2025,Tehsildar,Odisha,General,9513327739
247006000000.0,Jack Dara,08/12/1999,26,Male,"08/55, Kibe Ganj, Kulti-941563",315995,5d7d4a73-61c6-4be0-afa9-c5f2b6199e6e,649202,29/11/2024,29/11/2025,Revenue Department,West Bengal,ST,9562407692
641316000000.0,Owen Shere,15/01/2007,18,Other,"10, Naidu Zila, Khammam 679151",820235,6aa6957c-937c-4da0-b509-a270f3e42cf7,780763,26/03/2023,25/03/2024,District Magistrate,Assam,SC,9256484454
144562000000.0,Ekaraj Apte,28/06/1969,56,Female,"13/98, Mahal Chowk, Rohtak 342078",419857,62e2f90c-e73f-4309-bf12-3e9bed1f8975,795941,23/06/2023,22/06/2024,Revenue Department,Meghalaya,ST,9815819087
385206000000.0,Agastya Singh,24/11/1968,57,Male,"492, Srinivasan Circle, Kolhapur 500049",37063,03707dae-e353-4738-a44f-27028f6a82b3,715673,05/02/2024,04/02/2025,Tehsildar,Himachal Pradesh,General,9540773394
772418000000.0,Robert Mand,16/01/1970,55,Other,"54, Karpe Circle, Parbhani 629809",931660,bc00d353-db46-4692-bb4e-cbfdf48374fd,965714,15/07/2023,14/07/2024,Revenue Department,Kerala,General,9388045283
751973000000.0,Nikita Parmer,14/03/2005,20,Other,"772, Vohra Zila, Pali 101930",270377,f9f16eed-7612-40aa-a5e6-642e3140c83b,419724,14/06/2024,14/06/2025,District Magistrate,Himachal Pradesh,OBC,9008959353
97021840731.0,Rayaan Brar,26/01/2002,23,Female,"H.No. 149, Narain Zila, Satna-160627",891755,e3273813-335e-46d9-8d7c-0bc86b01116d,352878,28/06/2022,28/06/2023,District Magistrate,Rajasthan,ST,9162569261
433561000000.0,Isaiah Bera,13/07/2005,20,Other,"H.No. 990, Mitter Marg, Bardhaman 988825",339954,9d2930e0-d7ce-443d-a71b-23959d4889f2,875713,21/02/2024,20/02/2025,Revenue Department,Gujarat,General,9154045677
411480000000.0,Farhan Sood,21/10/1979,46,Female,"H.No. 65, Mahajan Road, Bettiah 093920",662193,087ad47c-8009-4176-9e94-ae6f3b557d72,660690,12/11/2023,11/11/2024,Revenue Department,Karnataka,General,9817982272
437713000000.0,Janaki Korpal,08/09/1995,30,Other,"82/73, Trivedi Path, Pondicherry 728366",13476,e5385b21-322e-4f40-acb3-13ae402cc0c0,353242,27/10/2023,26/10/2024,District Magistrate,Gujarat,ST,9365248120
